UAS id,UAS Relative time,x,y,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
69,4.799999999999999,416.002685546875,428.5302734375,-90.50125122070312,0.7064152359962463,-0.028766315430402763,-0.0293571874499321,-0.7066033482551575,-0.009634090587496758,-11.274608612060547,-0.05714376270771026,-0.00035413014120422304,0.0022389471996575594,0.00028501285123638814,0.00831034779548645,0.00861501693725586,-0.002469062805175781,0.0027485413011163477,-0.001334414235316217,0.00026227391208522016
69,4.899999999999999,415.99700927734375,420.5209045410156,-90.48070526123048,0.7067068219184875,-0.027443494647741318,-0.02833178080618381,-0.7064062356948853,-0.0032759360037744045,-11.259201049804688,0.027298012748360637,0.0012767441803589465,0.03792015463113785,0.0020665184129029512,0.012902706861495972,-0.010716795921325684,-0.6348781585693359,0.01462623383849859,-0.06107599288225174,0.0027702131774276486
68,0.0,290.0,449.8918151855469,-60.03770065307617,0.9997742772102356,2.835063028783225e-08,-0.02124924212694168,1.5153295285230683e-12,0.0009135837317444383,-7.2081661224365225,-2.476888418197632,-0.009102978743612766,-3.023705244064331,-0.00198875623755157,0.21175453066825867,0.364837110042572,3.4211525917053223,-6.071217060089111,62.38229370117188,-1.3258140087127686
68,0.1,288.7987060546875,444.2621765136719,-61.98455429077149,0.7400479912757874,-0.10614392906427383,0.3386200070381165,-0.5713133215904236,-4.276933193206787,-6.284462928771973,-2.8185853958129883,0.32435357570648193,1.0861649513244631,-2.327181339263916,-8.625577926635742,3.4245820045471187,-0.5808658599853516,5.2153191566467285,3.046207904815674,-0.68287193775177
68,0.2,283.30682373046875,441.47650146484375,-64.58793640136719,-0.2210429608821869,-0.2071322202682495,0.2759958505630493,-0.912174642086029,-7.492037773132324,-0.4770727157592773,-2.672804594039917,-0.43534961342811584,-0.4034775793552399,-2.499175786972046,-3.128027439117432,7.882686138153076,-0.17250442504882812,-3.419955015182495,15.23031520843506,-0.021323196589946747
68,0.30000000000000004,276.74447631835943,444.1181640625,-66.53861236572266,-0.7065942883491516,-0.024474024772644043,0.35321190953254705,-0.612671971321106,-4.606561660766602,5.874451637268066,-1.913622260093689,0.027345474809408188,-0.07628832757472992,0.37402859330177307,7.4165101051330575,6.984072685241699,-1.588178634643555,0.6257197856903076,-0.7271662354469299,-0.5310179591178894
68,0.4,275.37234497070307,447.0152893066406,-67.30287170410156,-0.6878518462181091,-0.05563872307538986,0.3422134220600128,-0.6376944184303284,-2.4935009479522705,8.006385803222656,-1.3115500211715698,0.3009418547153473,-0.00046269269660115237,-0.2391957640647888,2.644357919692993,2.9986884593963623,4.9460129737854,0.18722037971019745,0.6567390561103821,-1.0604937076568604
68,0.5,274.73077392578125,449.544677734375,-67.47042083740234,-0.7226424217224121,-0.07321459054946901,0.2889181673526764,-0.6236616373062134,-1.8219728469848635,8.8179931640625,0.20016789436340326,0.1834193468093872,0.4817924499511719,-0.19868937134742734,1.94463324546814,2.3543624877929688,4.910073757171631,-0.36730727553367615,0.7136001586914062,1.151703715324402
68,0.6,273.87094116210943,458.21710205078125,-66.05579376220703,-0.7299394607543945,-0.012425031512975693,0.11818820983171464,-0.6731014847755432,-0.16611868143081665,10.372933387756348,2.2266216278076167,0.16473960876464844,0.1810998022556305,0.019658051431179047,1.4631162881851196,1.0034663677215576,0.31027984619140625,-0.0535871796309948,-0.3244319558143616,-0.4049829542636871
68,0.7,274.22637939453125,469.085205078125,-63.93136596679688,-0.7335460186004639,-0.02644729055464268,0.047827564179897315,-0.6774387955665588,0.6658231616020203,10.944486618041992,1.8292903900146484,0.07076968252658844,0.031192330643534664,0.031684763729572296,0.30001482367515564,0.2955169081687927,-0.6822309494018555,0.008764275349676609,-0.05936070904135704,0.003427126444876194
